disaster_number,state,declaration_type,declaration_date,incident_type,declaration_title,ih_program_declared,ia_program_declared,pa_program_declared,hm_program_declared,incident_begin_date,incident_end_date,fips,designated_area
5077,CA,FM,2014-09-06T03:33:00Z,Fire,Bridge Fire,0,0,1,0,2014-09-05T16:00:00Z,2014-09-11T03:59:00Z,06043,Mariposa (County)
4193,CA,DR,2014-09-11T23:27:00Z,Earthquake,Earthquake,1,0,1,1,2014-08-24T04:00:00Z,2014-09-08T03:59:00Z,06055,Napa (County)
4193,CA,DR,2014-09-11T23:27:00Z,Earthquake,Earthquake,1,0,1,1,2014-08-24T04:00:00Z,2014-09-08T03:59:00Z,06095,Solano (County)
5078,CA,FM,2014-09-15T03:08:00Z,Fire,Courtney Fire,0,0,1,0,2014-09-14T16:00:00Z,2014-09-21T03:59:00Z,06039,Madera (County)
5079,CA,FM,2014-09-16T01:08:00Z,Fire,Boles Fire,0,0,1,0,2014-09-15T16:00:00Z,2014-09-28T03:59:00Z,06093,Siskiyou (County)
5081,CA,FM,2014-09-17T22:25:00Z,Fire,King Fire,0,0,1,0,2014-09-13T04:00:00Z,2014-10-04T03:59:00Z,06017,El Dorado (County)
5082,CA,FM,2014-10-09T01:48:00Z,Fire,Applegate Fire,0,0,1,0,2014-10-08T04:00:00Z,2014-10-14T03:59:00Z,06061,Placer (County)
4206,CA,DR,2015-01-27T17:24:00Z,Flood,"Severe Storms, Flooding, And Mudslides",0,0,1,1,2014-12-04T05:00:00Z,2014-12-07T04:59:00Z,06000,Soboba Indian Reservation
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48009,Archer (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48013,Atascosa (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48123,DeWitt (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48059,Callahan (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48067,Cass (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48077,Clay (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48015,Austin (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48089,Colorado (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48049,Brown (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48023,Baylor (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48051,Burleson (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48035,Bosque (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48087,Collingsworth (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48093,Comanche (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48091,Comal (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48099,Coryell (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48119,Delta (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48133,Eastland (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48125,Dickens (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48073,Cherokee (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48139,Ellis (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48021,Bastrop (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48169,Garza (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48191,Hall (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48253,Jones (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48131,Duval (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48137,Edwards (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48217,Hill (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48171,Gillespie (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48277,Lamar (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48309,McLennan (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48185,Grimes (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48205,Hartley (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48305,Lynn (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48225,Houston (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48199,Hardin (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48223,Hopkins (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48361,Orange (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48351,Newton (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48385,Real (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48363,Palo Pinto (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48237,Jack (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48391,Refugio (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,0,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48187,Guadalupe (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48373,Polk (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48451,Tom Green (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48403,Sabine (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48287,Lee (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48427,Starr (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48257,Kaufman (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48259,Kendall (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48303,Lubbock (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48367,Parker (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48031,Blanco (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48347,Nacogdoches (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48447,Throckmorton (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48463,Uvalde (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48439,Tarrant (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48405,San Augustine (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48395,Robertson (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48457,Tyler (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48177,Gonzales (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48113,Dallas (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48005,Angelina (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48503,Young (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48121,Denton (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48147,Fannin (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48425,Somervell (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48507,Zavala (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48097,Cooke (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48477,Washington (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48037,Bowie (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48473,Waller (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48241,Jasper (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48289,Leon (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,0,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48157,Fort Bend (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48407,San Jacinto (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48055,Caldwell (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48469,Victoria (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48143,Erath (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48215,Hidalgo (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48039,Brazoria (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48291,Liberty (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48337,Montague (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,0,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48339,Montgomery (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48163,Frio (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48201,Harris (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48249,Jim Wells (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48203,Harrison (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48213,Henderson (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48349,Navarro (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48355,Nueces (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48387,Red River (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48453,Travis (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48313,Madison (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48455,Trinity (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48481,Wharton (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48419,Shelby (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48471,Walker (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48401,Rusk (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48497,Wise (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48181,Grayson (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48423,Smith (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48149,Fayette (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48165,Gaines (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48209,Hays (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48221,Hood (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48251,Johnson (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48331,Milam (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",0,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48493,Wilson (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48485,Wichita (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48467,Van Zandt (County)
4223,TX,DR,2015-05-30T03:02:00Z,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",1,0,1,1,2015-05-04T04:00:00Z,2015-06-23T03:59:00Z,48491,Williamson (County)
5089,CA,FM,2015-07-18T03:56:00Z,Fire,North Fire,0,0,1,1,2015-07-17T04:00:00Z,2015-07-22T03:59:00Z,06071,San Bernardino (County)
5091,CA,FM,2015-07-23T11:15:00Z,Fire,Wragg Fire,0,0,1,1,2015-07-22T04:00:00Z,2015-08-03T03:59:00Z,06113,Yolo (County)
5091,CA,FM,2015-07-23T11:15:00Z,Fire,Wragg Fire,0,0,1,1,2015-07-22T04:00:00Z,2015-08-03T03:59:00Z,06095,Solano (County)
5091,CA,FM,2015-07-23T11:15:00Z,Fire,Wragg Fire,0,0,1,1,2015-07-22T04:00:00Z,2015-08-03T03:59:00Z,06055,Napa (County)
5093,CA,FM,2015-08-02T07:46:00Z,Fire,Rocky Fire,0,0,1,1,2015-07-29T16:00:00Z,2015-08-16T03:59:00Z,06033,Lake (County)
5111,CA,FM,2015-09-10T23:18:00Z,Fire,Butte Fire,0,0,1,1,2015-09-09T16:00:00Z,2015-10-03T03:59:00Z,06009,Calaveras (County)
