2015 GEOID,State,2015 Geography Name,Note,2010 Census Total Population,2010 Census Urban Population,2010 Census Rural Population,"2010 Census 
Percent Rural",STATEFP,COUNTYFP,COUNTYNS,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
51173,VA,"Smyth County, Virginia",,32208.0,7960.0,24248.0,75.2856433184302,51,173,01500545,0500000US51173,51173,Smyth,06,1168992135,3519016,"POLYGON ((-81.78054499999999 36.958628999999995, -81.682786 36.932933999999996, -81.474539 37.018476, -81.43673 37.010135, -81.379402 36.952442, -81.326985 36.899752, -81.26198699999999 36.763033, -81.54395699999999 36.701516999999996, -81.605865 36.638079, -81.62547699999999 36.646311, -81.699561 36.789316, -81.837096 36.929038999999996, -81.78054499999999 36.958628999999995))"
51175,VA,"Southampton County, Virginia",,18570.0,378.0,18192.0,97.96445880452342,51,175,01480171,0500000US51175,51175,Southampton,06,1551866777,8133232,"POLYGON ((-77.430127 36.707657999999995, -76.953546 36.944449999999996, -76.849684 36.996210999999995, -76.817737 36.882056999999996, -76.924629 36.707729, -76.952438 36.70868, -76.96839 36.700579999999995, -76.9645 36.678869999999996, -76.94743799999999 36.67588, -76.962339 36.667515, -76.934907 36.659129, -76.909672 36.648174999999995, -76.897592 36.64405, -76.930936 36.559568999999996, -76.9157318023497 36.54608976933889, -76.9160376328562 36.5460813302903, -76.917318 36.546046, -77.1643226037182 36.5461528198479, -77.190175 36.546164, -77.29877018881179 36.5460390108545, -77.355111 36.554122, -77.414985 36.654069, -77.50191699999999 36.670505999999996, -77.430127 36.707657999999995))"
51177,VA,"Spotsylvania County, Virginia",,122397.0,82829.0,39568.0,32.32758972850642,51,177,01480172,0500000US51177,51177,Spotsylvania,06,1039887175,33117022,"POLYGON ((-77.953639 38.118500999999995, -77.715081 38.335764, -77.702843 38.360839999999996, -77.645744 38.378107, -77.61872699999999 38.367835, -77.60372699999999 38.333464, -77.530283 38.309174999999996, -77.492015 38.273719, -77.447126 38.284614, -77.39085 38.245588999999995, -77.370297 38.246576, -77.51761599999999 38.105419999999995, -77.642518 37.990688, -77.687469 38.007805999999995, -77.838217 38.106238999999995, -77.953639 38.118500999999995))"
51179,VA,"Stafford County, Virginia",,128961.0,103485.0,25476.0,19.754809593598065,51,179,01480173,0500000US51179,51179,Stafford,06,697237202,28088012,"POLYGON ((-77.633895 38.466589, -77.531328 38.55655, -77.48483 38.592189999999995, -77.31260428411929 38.50192780058409, -77.322622 38.467130999999995, -77.31728799999999 38.383576, -77.28434649979219 38.3516368165143, -77.330264 38.33387, -77.326692 38.245135999999995, -77.370297 38.246576, -77.39085 38.245588999999995, -77.447126 38.284614, -77.46764999999999 38.318931, -77.530283 38.309174999999996, -77.60372699999999 38.333464, -77.61872699999999 38.367835, -77.63494 38.410218, -77.633895 38.466589))"
51181,VA,"Surry County, Virginia",,7058.0,0.0,7058.0,100.0,51,181,01480174,0500000US51181,51181,Surry,06,722475750,81216905,"POLYGON ((-77.012301 37.232883, -76.972439 37.248501, -76.92156899999999 37.225339999999996, -76.883156 37.223057, -76.79773999999999 37.214087, -76.760314 37.176798999999995, -76.660445 37.204146, -76.641581 37.153827, -76.698255 37.05914, -76.849684 36.996210999999995, -76.953546 36.944449999999996, -76.96519599999999 37.054514, -77.15541499999999 37.112034, -77.012301 37.232883))"
51183,VA,"Sussex County, Virginia",,12087.0,0.0,12087.0,100.0,51,183,01690257,0500000US51183,51183,Sussex,06,1269679004,6740704,"POLYGON ((-77.619029 36.877843999999996, -77.398498 36.992985, -77.187038 37.098932999999995, -77.15541499999999 37.112034, -76.96519599999999 37.054514, -76.953546 36.944449999999996, -77.430127 36.707657999999995, -77.489999 36.721008999999995, -77.45867799999999 36.862963, -77.51035999999999 36.845082, -77.619029 36.877843999999996))"
51185,VA,"Tazewell County, Virginia",,45078.0,21688.0,23390.0,51.88783885709215,51,185,01497748,0500000US51185,51185,Tazewell,06,1343661893,2921374,"POLYGON ((-81.900892 37.142553, -81.761894 37.201927, -81.73905503048549 37.2394971038728, -81.678603 37.202467, -81.560625 37.206663, -81.53307 37.223414, -81.483559 37.250603999999996, -81.42794599999999 37.271015, -81.362156 37.337686999999995, -81.225104 37.234874, -81.32813999999999 37.138949, -81.270674 37.092413, -81.43673 37.010135, -81.474539 37.018476, -81.682786 36.932933999999996, -81.78054499999999 36.958628999999995, -81.891041 37.113127999999996, -81.900892 37.142553))"
51187,VA,"Warren County, Virginia",,37575.0,18634.0,18941.0,50.40851630073186,51,187,01674058,0500000US51187,51187,Warren,06,555641045,8578481,"POLYGON ((-78.300414 38.943591999999995, -78.31407999999999 39.007994, -78.163871 39.017928, -78.151614 39.036629, -78.058571 39.019206, -78.004313 38.979437999999995, -78.062016 38.891926, -78.130574 38.864865, -78.201026 38.776568, -78.28480499999999 38.759315, -78.290403 38.780373, -78.39470399999999 38.82279, -78.300414 38.943591999999995))"
51191,VA,"Washington County, Virginia",,54876.0,15543.0,39333.0,71.6761425759895,51,191,01498359,0500000US51191,51191,Washington,06,1453385755,12998219,"POLYGON ((-82.332078 36.708968999999996, -82.103853 36.798167, -82.07870299999999 36.854776, -81.94595 36.864607, -81.837096 36.929038999999996, -81.699561 36.789316, -81.62547699999999 36.646311, -81.605865 36.638079, -81.6469 36.611917999999996, -81.82673414805261 36.6147191041614, -81.92264399999999 36.616212999999995, -81.93414399999999 36.594212999999996, -82.1455732705145 36.5945603308341, -82.102713 36.646862, -82.131512 36.677248, -82.114373 36.638418, -82.179632 36.626798, -82.2433850052002 36.5948761876654, -82.29413642012909 36.5950730329585, -82.307831 36.619682, -82.332078 36.708968999999996))"
51193,VA,"Westmoreland County, Virginia",,17454.0,3693.0,13761.0,78.8415262976968,51,193,01480179,0500000US51193,51193,Westmoreland,06,593950813,61109991,"POLYGON ((-77.044536 38.26045, -76.9967912592049 38.2791478339799, -76.99025499999999 38.273935, -76.957796 38.243182999999995, -76.962311 38.214075, -76.910832 38.197072999999996, -76.83879499999999 38.163475999999996, -76.749685 38.162113999999995, -76.68489199999999 38.156497, -76.613939 38.148587, -76.600937 38.110084, -76.53591899999999 38.069531999999995, -76.5106939613177 38.0394889278142, -76.616294 38.001622999999995, -76.63423 37.966629999999995, -76.76471599999999 38.001979, -76.877062 38.124358, -76.936959 38.077073999999996, -77.03179399999999 38.091333, -77.061695 38.161631, -77.044536 38.26045))"
51195,VA,"Wise County, Virginia",,41452.0,17961.0,23491.0,56.67036572421114,51,195,01496656,0500000US51195,51195,Wise,06,1044903123,5257730,"POLYGON ((-82.865192 36.920922999999995, -82.86918299999999 36.974182, -82.815748 37.007196, -82.750715 37.024107, -82.72225399999999 37.057947999999996, -82.726294 37.111852, -82.56527570279701 37.1959011068831, -82.558178 37.199605999999996, -82.55363954490369 37.2014503744627, -82.54613499999999 37.125118, -82.467345 37.022135999999996, -82.362386 36.955717, -82.32782999999999 36.970982, -82.29859599999999 36.905761, -82.406633 36.876356, -82.411098 36.885044, -82.61774 36.880773, -82.77159499999999 36.800031, -82.84736199999999 36.847663, -82.8837542129764 36.8971301366542, -82.865192 36.920922999999995), (-82.643992 36.900116, -82.618325 36.906757, -82.621962 36.927068, -82.589309 36.942375, -82.614724 36.950312, -82.65238599999999 36.931636999999995, -82.643992 36.900116))"
51197,VA,"Wythe County, Virginia",,29235.0,7212.0,22023.0,75.33093894304773,51,197,01501379,0500000US51197,51197,Wythe,06,1196372570,7310342,"POLYGON ((-81.379402 36.952442, -81.22462399999999 37.047835, -81.114319 37.022611999999995, -80.912674 37.073349, -80.893249 37.027398999999996, -80.740483 36.879000999999995, -80.81273499999999 36.853232, -81.042428 36.806447999999996, -81.08851 36.767421999999996, -81.26198699999999 36.763033, -81.326985 36.899752, -81.379402 36.952442))"
51199,VA,"York County, Virginia",1.0,65187.0,61471.0,3993.0,6.125454461779189,51,199,01480182,0500000US51199,51199,York,06,270917800,285551180,"POLYGON ((-76.75540099999999 37.354385, -76.65865099999999 37.380139, -76.501939 37.241755999999995, -76.3769368097175 37.2494917623633, -76.394132 37.22515, -76.3471899289676 37.1896444936553, -76.412885 37.155808, -76.39579499999999 37.107174, -76.40029 37.095850999999996, -76.4355 37.094865999999996, -76.56518899999999 37.220538999999995, -76.591577 37.213833, -76.601115 37.238192999999995, -76.680151 37.265997, -76.68167 37.292608, -76.727859 37.305927, -76.75540099999999 37.354385))"
51510,VA,"Alexandria city, Virginia",1.0,139993.0,139966.0,0.0,0.0,51,510,01498415,0500000US51510,51510,Alexandria,25,38676699,1072887,"POLYGON ((-77.110799 38.843446, -77.087805 38.827357, -77.03906635676469 38.8412718895186, -77.039006 38.791644999999995, -77.0392398850823 38.785336325623604, -77.14320599999999 38.805624, -77.110799 38.843446))"
51520,VA,"Bristol city, Virginia",,17835.0,17828.0,7.0,0.03924866834875246,51,520,01498416,0500000US51520,51520,Bristol,25,33420176,322409,"POLYGON ((-82.179632 36.626798, -82.114373 36.638418, -82.131512 36.677248, -82.102713 36.646862, -82.1455732705145 36.5945603308341, -82.173982 36.594606999999996, -82.2433850052002 36.5948761876654, -82.179632 36.626798))"
51530,VA,"Buena Vista city, Virginia",,6650.0,6391.0,259.0,3.8947368421052633,51,530,01498417,0500000US51530,51530,Buena Vista,25,16674747,219580,"POLYGON ((-79.381509 37.742149, -79.332708 37.760742, -79.331509 37.752238999999996, -79.373837 37.697224999999996, -79.36610499999999 37.726315, -79.381509 37.742149))"
51540,VA,"Charlottesville city, Virginia",1.0,43435.0,43475.0,0.0,0.0,51,540,01789068,0500000US51540,51540,Charlottesville,25,26533569,47161,"POLYGON ((-78.519908 38.028894, -78.49503399999999 38.065337, -78.44807899999999 38.057598999999996, -78.469504 38.011745, -78.51870799999999 38.010705, -78.519908 38.028894))"
51550,VA,"Chesapeake city, Virginia",,222209.0,205261.0,16948.0,7.6270538097016765,51,550,01498558,0500000US51550,51550,Chesapeake,25,876737869,32209980,"POLYGON ((-76.466768 36.746249, -76.45616799999999 36.816948, -76.420368 36.866347999999995, -76.387421 36.852199, -76.40026499999999 36.806436999999995, -76.363839 36.787804, -76.292144 36.798663, -76.289962 36.822047999999995, -76.22605999999999 36.839946999999995, -76.223591 36.820793, -76.2037 36.769742, -76.067996 36.692578999999995, -76.121955 36.665749999999996, -76.1223499470101 36.5505523325541, -76.313215 36.550551, -76.31330296826029 36.550551089807, -76.49148257547229 36.5507329938364, -76.466768 36.746249))"
51570,VA,"Colonial Heights city, Virginia",,17411.0,17411.0,0.0,0.0,51,570,01498420,0500000US51570,51570,Colonial Heights,25,19475232,766910,"POLYGON ((-77.431705 37.276342, -77.378294 37.284506, -77.368203 37.298549, -77.36232199999999 37.282162, -77.379193 37.267579999999995, -77.382521 37.242837, -77.403671 37.237345999999995, -77.405034 37.2361, -77.406415 37.235645, -77.408023 37.234552, -77.409183 37.234272, -77.409877 37.233723, -77.413119 37.234257, -77.41355899999999 37.233948999999996, -77.41542 37.233796, -77.416501 37.233208, -77.414406 37.260949, -77.431705 37.276342))"
51580,VA,"Covington city, Virginia",,5961.0,5961.0,0.0,0.0,51,580,01789069,0500000US51580,51580,Covington,25,14163842,521492,"POLYGON ((-80.004997 37.765353999999995, -79.987402 37.813584999999996, -79.96707099999999 37.803405, -79.980001 37.781062999999996, -79.966509 37.757109, -79.992566 37.748244, -80.004997 37.765353999999995))"
51590,VA,"Danville city, Virginia",,43055.0,41111.0,1944.0,4.515155034258506,51,590,01498421,0500000US51590,51590,Danville,25,110844524,2341364,"POLYGON ((-79.50084799999999 36.618262, -79.422191 36.600518, -79.398094 36.644037, -79.36501299999999 36.607797, -79.30256399999999 36.577431, -79.3431159193695 36.5411430999685, -79.4700566739243 36.5408361497866, -79.456471 36.576971, -79.51899499999999 36.603359, -79.50084799999999 36.618262))"
51595,VA,"Emporia city, Virginia",,5927.0,5553.0,374.0,6.310106293234351,51,595,01498422,0500000US51595,51595,Emporia,25,17881071,165621,"POLYGON ((-77.560144 36.706793999999995, -77.51445 36.720588, -77.50924599999999 36.682998, -77.525725 36.672830999999995, -77.556524 36.674873999999996, -77.560144 36.706793999999995))"
51600,VA,"Fairfax city, Virginia",,22565.0,22565.0,0.0,0.0,51,600,01789070,0500000US51600,51600,Fairfax,25,16162729,84155,"POLYGON ((-77.328788 38.864847999999995, -77.270228 38.865639, -77.27051999999999 38.840902, -77.303067 38.832822, -77.32529799999999 38.846287, -77.328788 38.864847999999995))"
51610,VA,"Falls Church city, Virginia",,12332.0,12332.0,0.0,0.0,51,610,01498423,0500000US51610,51610,Falls Church,25,5300265,32,"POLYGON ((-77.194712 38.899073, -77.18885399999999 38.896271999999996, -77.172276 38.893245, -77.149701 38.87567, -77.15839799999999 38.873176, -77.173243 38.878603999999996, -77.189754 38.878136, -77.19426299999999 38.886094, -77.189854 38.894394999999996, -77.194712 38.899073))"
51620,VA,"Franklin city, Virginia",,8582.0,8303.0,279.0,3.250990445117688,51,620,01498424,0500000US51620,51620,Franklin,25,21563597,102065,"POLYGON ((-76.96839 36.700579999999995, -76.952438 36.70868, -76.924629 36.707729, -76.926142 36.698586999999996, -76.912221 36.698408, -76.925167 36.683583, -76.912015 36.672717, -76.91774199999999 36.662368, -76.909672 36.648174999999995, -76.934907 36.659129, -76.962339 36.667515, -76.94743799999999 36.67588, -76.9645 36.678869999999996, -76.96839 36.700579999999995))"
51630,VA,"Fredericksburg city, Virginia",,24286.0,24003.0,283.0,1.1652804084657826,51,630,01498425,0500000US51630,51630,Fredericksburg,25,27067169,177679,"POLYGON ((-77.530283 38.309174999999996, -77.46764999999999 38.318931, -77.447126 38.284614, -77.492015 38.273719, -77.530283 38.309174999999996))"
51640,VA,"Galax city, Virginia",,7042.0,6076.0,966.0,13.717693836978132,51,640,01498426,0500000US51640,51640,Galax,25,21332076,105290,"POLYGON ((-80.94959899999999 36.662991999999996, -80.944109 36.676303, -80.932271 36.671593, -80.920497 36.678139, -80.914951 36.694798, -80.90549 36.686853, -80.891142 36.695963, -80.877274 36.692215, -80.888758 36.675436999999995, -80.91417299999999 36.650245999999996, -80.916043 36.629343, -80.931147 36.625268, -80.921711 36.643533, -80.947754 36.648361, -80.94959899999999 36.662991999999996))"
51650,VA,"Hampton city, Virginia",1.0,137467.0,137094.0,342.0,0.24878698160285742,51,650,01498554,0500000US51650,51650,Hampton,25,133141155,219759022,"POLYGON ((-76.4355 37.094865999999996, -76.40029 37.095850999999996, -76.39579499999999 37.107174, -76.38369 37.11158, -76.29312691830101 37.1141637008803, -76.271262 37.084544, -76.2838279531207 37.0528851070211, -76.304272 37.001377999999995, -76.2967922902952 36.9937909664517, -76.341825 36.924772, -76.384419 36.951059, -76.443117 37.019808999999995, -76.4355 37.094865999999996))"
51660,VA,"Harrisonburg city, Virginia",,48914.0,48914.0,0.0,0.0,51,660,01498563,0500000US51660,51660,Harrisonburg,25,44908390,131080,"POLYGON ((-78.902947 38.456026, -78.888973 38.455357, -78.871361 38.489518, -78.82703099999999 38.420552, -78.914587 38.390066999999995, -78.902947 38.456026))"
51670,VA,"Hopewell city, Virginia",,22591.0,22591.0,0.0,0.0,51,670,01498428,0500000US51670,51670,Hopewell,25,26818721,1228128,"POLYGON ((-77.335015 37.314564, -77.324356 37.308775, -77.319081 37.308326, -77.30471299999999 37.311724999999996, -77.29522899999999 37.309622, -77.29650099999999 37.312661, -77.289844 37.313876, -77.287284 37.316852, -77.284019 37.313012, -77.252361 37.293807, -77.260565 37.282793999999996, -77.324378 37.267815999999996, -77.335666 37.313038999999996, -77.335015 37.314564))"
51678,VA,"Lexington city, Virginia",,7042.0,7042.0,0.0,0.0,51,678,01789071,0500000US51678,51678,Lexington,25,6473002,67783,"POLYGON ((-79.461551 37.783725, -79.453328 37.793157, -79.414948 37.788627, -79.42305999999999 37.788579999999996, -79.45566699999999 37.765218999999995, -79.461551 37.783725))"
51680,VA,"Lynchburg city, Virginia",,75568.0,73534.0,2034.0,2.691615498623756,51,680,01498429,0500000US51680,51680,Lynchburg,25,126842533,1428787,"POLYGON ((-79.266986 37.447868, -79.18570199999999 37.46582, -79.120279 37.398187, -79.085123 37.394875, -79.214924 37.33258, -79.257955 37.355816, -79.266986 37.447868))"
51683,VA,"Manassas city, Virginia",,37821.0,37821.0,0.0,0.0,51,683,01498430,0500000US51683,51683,Manassas,25,25510900,144861,"POLYGON ((-77.47576 38.781171, -77.45869499999999 38.772318999999996, -77.471177 38.727665, -77.52385799999999 38.717622999999996, -77.47576 38.781171))"
51685,VA,"Manassas Park city, Virginia",,14273.0,14273.0,0.0,0.0,51,685,01498431,0500000US51685,51685,Manassas Park,25,6538719,616,"POLYGON ((-77.472972 38.788391, -77.444875 38.770495, -77.440333 38.783473, -77.420581 38.762287, -77.42733199999999 38.753598, -77.45869499999999 38.772318999999996, -77.47576 38.781171, -77.472972 38.788391))"
51690,VA,"Martinsville city, Virginia",,13821.0,13821.0,0.0,0.0,51,690,01789072,0500000US51690,51690,Martinsville,25,28376608,133615,"POLYGON ((-79.904077 36.684127, -79.88126 36.711537, -79.865814 36.712582, -79.83735899999999 36.704136999999996, -79.84373699999999 36.672443, -79.826619 36.659379, -79.83143299999999 36.646321, -79.83801199999999 36.659295, -79.843626 36.643896999999996, -79.85976099999999 36.650368, -79.85925999999999 36.661736999999995, -79.894181 36.672036, -79.904077 36.684127))"
51700,VA,"Newport News city, Virginia",1.0,180966.0,180668.0,51.0,0.028182089453267466,51,700,01498555,0500000US51700,51700,Newport News,25,179016537,130929668,"POLYGON ((-76.641581 37.153827, -76.577975 37.187073, -76.591577 37.213833, -76.56518899999999 37.220538999999995, -76.4355 37.094865999999996, -76.443117 37.019808999999995, -76.384419 36.951059, -76.39956699999999 36.930946999999996, -76.445301 36.941891, -76.645821 37.125155, -76.641581 37.153827))"
51710,VA,"Norfolk city, Virginia",,242803.0,242803.0,0.0,0.0,51,710,01498557,0500000US51710,51710,Norfolk,25,137985832,111697124,"POLYGON ((-76.341825 36.924772, -76.2967922902952 36.9937909664517, -76.28097205081659 36.977743727668, -76.267962 36.964546999999996, -76.189959 36.931447, -76.1769475851987 36.928538680155, -76.193122 36.877424999999995, -76.197259 36.828148, -76.22605999999999 36.839946999999995, -76.289962 36.822047999999995, -76.336784 36.875026999999996, -76.333088 36.896363, -76.341825 36.924772))"
51720,VA,"Norton city, Virginia",,3958.0,3856.0,102.0,2.5770591207680646,51,720,01498434,0500000US51720,51720,Norton,25,19366113,89335,"POLYGON ((-82.65238599999999 36.931636999999995, -82.614724 36.950312, -82.589309 36.942375, -82.621962 36.927068, -82.618325 36.906757, -82.643992 36.900116, -82.65238599999999 36.931636999999995))"
51730,VA,"Petersburg city, Virginia",,32420.0,31737.0,683.0,2.106724244293646,51,730,01498435,0500000US51730,51730,Petersburg,25,58845017,578133,"POLYGON ((-77.447408 37.223065999999996, -77.416501 37.233208, -77.41542 37.233796, -77.41355899999999 37.233948999999996, -77.413119 37.234257, -77.409877 37.233723, -77.409183 37.234272, -77.408023 37.234552, -77.406415 37.235645, -77.405034 37.2361, -77.403671 37.237345999999995, -77.402732 37.236069, -77.383856 37.238906, -77.376785 37.244848999999995, -77.32976699999999 37.197494999999996, -77.399203 37.17085, -77.42347 37.165095, -77.447408 37.223065999999996))"
51735,VA,"Poquoson city, Virginia",,12150.0,11360.0,790.0,6.502057613168724,51,735,01498436,0500000US51735,51735,Poquoson,25,39837347,163456081,"POLYGON ((-76.412885 37.155808, -76.3471899289676 37.1896444936553, -76.3431 37.186551, -76.311088 37.138495, -76.29312691830101 37.1141637008803, -76.38369 37.11158, -76.39579499999999 37.107174, -76.412885 37.155808))"
51740,VA,"Portsmouth city, Virginia",,95535.0,95535.0,0.0,0.0,51,740,01498556,0500000US51740,51740,Portsmouth,25,86248207,34658279,"POLYGON ((-76.39956699999999 36.930946999999996, -76.384419 36.951059, -76.341825 36.924772, -76.333088 36.896363, -76.336784 36.875026999999996, -76.289962 36.822047999999995, -76.292144 36.798663, -76.363839 36.787804, -76.40026499999999 36.806436999999995, -76.387421 36.852199, -76.420368 36.866347999999995, -76.39956699999999 36.930946999999996))"
51750,VA,"Radford city, Virginia",,16408.0,15927.0,481.0,2.931496830814237,51,750,01498438,0500000US51750,51750,Radford,25,25061755,858259,"POLYGON ((-80.59516699999999 37.125125, -80.59287499999999 37.127866, -80.573087 37.139876, -80.553642 37.14673, -80.54883699999999 37.146557, -80.52976199999999 37.133842, -80.530709 37.132380999999995, -80.52646399999999 37.136306999999995, -80.52476 37.147873, -80.511287 37.147782, -80.50854 37.135708, -80.53303 37.118088, -80.529844 37.111264999999996, -80.55497299999999 37.117843, -80.556479 37.09999, -80.580469 37.089662, -80.590406 37.102000000000004, -80.596409 37.118888999999996, -80.59516699999999 37.125125))"
51760,VA,"Richmond city, Virginia",,204214.0,204214.0,0.0,0.0,51,760,01789073,0500000US51760,51760,Richmond,25,155176309,6878617,"POLYGON ((-77.595462 37.555749999999996, -77.532388 37.592484, -77.531747 37.592054, -77.531483 37.591785, -77.523094 37.586075, -77.522897 37.586059999999996, -77.518078 37.582716999999995, -77.517793 37.582587, -77.51762099999999 37.582435, -77.516879 37.581987999999996, -77.516464 37.581666, -77.5162 37.582162, -77.51575 37.582028, -77.515586 37.581944, -77.515087 37.581801999999996, -77.51495899999999 37.582001999999996, -77.51463199999999 37.581843, -77.514164 37.581568, -77.51324799999999 37.582529, -77.500615 37.575753, -77.500422 37.575680999999996, -77.499937 37.575396999999995, -77.49967099999999 37.575745, -77.4982 37.577275, -77.497153 37.578415, -77.497013 37.57855, -77.493528 37.582285999999996, -77.49087 37.580121, -77.490646 37.580079999999995, -77.482368 37.573138, -77.472563 37.57862, -77.472489 37.578686, -77.472583 37.578835, -77.47385 37.580631, -77.474085 37.581815, -77.475709 37.583953, -77.475774 37.58414, -77.476338 37.584883999999995, -77.476748 37.585512, -77.47803499999999 37.587292, -77.478174 37.587334, -77.478332 37.587558, -77.478903 37.587651, -77.47920599999999 37.587651, -77.47935799999999 37.588684, -77.479415 37.590813, -77.479188 37.592811, -77.47913199999999 37.593098999999995, -77.47720799999999 37.597898, -77.477317 37.598079999999996, -77.477646 37.598223999999995, -77.477775 37.598388, -77.477982 37.598537, -77.47825399999999 37.598549, -77.478146 37.598892, -77.478033 37.598807, -77.47782 37.598734, -77.47679699999999 37.598541999999995, -77.475865 37.598529, -77.475467 37.598549, -77.47090299999999 37.598396, -77.468824 37.598605, -77.468096 37.598762, -77.466995 37.598928, -77.466668 37.599098, -77.46605699999999 37.599132999999995, -77.46583799999999 37.596758, -77.454475 37.597496, -77.45523899999999 37.601777999999996, -77.447581 37.60281, -77.447509 37.602216999999996, -77.443559 37.601486, -77.443133 37.601259, -77.43761599999999 37.598684999999996, -77.43762 37.598566, -77.385513 37.535171999999996, -77.420875 37.447100999999996, -77.59684899999999 37.534652, -77.595462 37.555749999999996))"
51770,VA,"Roanoke city, Virginia",,97032.0,97026.0,6.0,0.006183527083848627,51,770,01498439,0500000US51770,51770,Roanoke,25,110121235,861515,"POLYGON ((-80.022226 37.308338, -79.974023 37.335419, -79.87854999999999 37.291889999999995, -79.946817 37.213037, -80.033464 37.26289, -80.022226 37.308338))"
51775,VA,"Salem city, Virginia",,24802.0,24802.0,0.0,0.0,51,775,01789074,0500000US51775,51775,Salem,25,37600652,277514,"POLYGON ((-80.12048999999999 37.287053, -80.022226 37.308338, -80.033464 37.26289, -80.081631 37.265952, -80.12048999999999 37.287053))"
51790,VA,"Staunton city, Virginia",,23746.0,22869.0,877.0,3.693253600606418,51,790,01789075,0500000US51790,51790,Staunton,25,51593821,147694,"POLYGON ((-79.09589799999999 38.185077, -79.033789 38.199017999999995, -79.011381 38.181737, -79.049819 38.121176, -79.113042 38.152277, -79.09589799999999 38.185077))"
51800,VA,"Suffolk city, Virginia",,84585.0,66287.0,18298.0,21.632677188626825,51,800,01498560,0500000US51800,51800,Suffolk,25,1033802704,77061976,"POLYGON ((-76.930936 36.559568999999996, -76.897592 36.64405, -76.69103299999999 36.796239, -76.53352 36.915563, -76.445301 36.941891, -76.39956699999999 36.930946999999996, -76.420368 36.866347999999995, -76.45616799999999 36.816948, -76.466768 36.746249, -76.49148257547229 36.5507329938364, -76.5419658657183 36.5507845323601, -76.738329 36.550985, -76.9157318023497 36.54608976933889, -76.930936 36.559568999999996))"
51810,VA,"Virginia Beach city, Virginia",,437994.0,431273.0,6721.0,1.5344959063366166,51,810,01498559,0500000US51810,51810,Virginia Beach,25,633832297,654683626,"POLYGON ((-76.22605999999999 36.839946999999995, -76.197259 36.828148, -76.193122 36.877424999999995, -76.1769475851987 36.928538680155, -76.087955 36.908646999999995, -76.043054 36.927547, -75.996252 36.922047, -75.961589 36.799994999999996, -75.921748 36.692051, -75.890946 36.630753, -75.86704399999999 36.550754, -76.02674999999999 36.550553, -76.1223499470101 36.5505523325541, -76.121955 36.665749999999996, -76.067996 36.692578999999995, -76.2037 36.769742, -76.223591 36.820793, -76.22605999999999 36.839946999999995))"
51820,VA,"Waynesboro city, Virginia",,21006.0,20475.0,531.0,2.5278491859468724,51,820,01498443,0500000US51820,51820,Waynesboro,25,38771454,364648,"POLYGON ((-78.950277 38.069486, -78.903795 38.099802, -78.864449 38.095738, -78.870961 38.040051, -78.922296 38.031599, -78.950277 38.069486))"
51830,VA,"Williamsburg city, Virginia",1.0,14067.0,14068.0,0.0,0.0,51,830,01789076,0500000US51830,51830,Williamsburg,25,23155310,416905,"POLYGON ((-76.727859 37.305927, -76.68167 37.292608, -76.680151 37.265997, -76.66451599999999 37.250586, -76.741143 37.273379999999996, -76.727859 37.305927))"
51840,VA,"Winchester city, Virginia",,26203.0,26203.0,0.0,0.0,51,840,01789077,0500000US51840,51840,Winchester,25,23809490,54462,"POLYGON ((-78.187794 39.20487, -78.137442 39.184796999999996, -78.18369299999999 39.131313, -78.18249 39.136694999999996, -78.196629 39.142151, -78.187794 39.20487))"
53001,WA,"Adams County, Washington",,18728.0,11207.0,7521.0,40.15912003417343,53,001,01531601,0500000US53001,53001,Adams,06,4985698857,12464425,"POLYGON ((-119.368662 46.912562, -118.982652 46.911344, -118.979777 47.261708999999996, -117.96092999999999 47.260568, -117.959335 46.914811, -118.015567 46.784873, -118.21024299999999 46.738833, -118.358881 46.736622999999994, -119.369429 46.737694999999995, -119.368662 46.912562))"
53003,WA,"Asotin County, Washington",,21623.0,20184.0,1439.0,6.654950746889885,53,003,01533502,0500000US53003,53003,Asotin,06,1647443920,11275730,"POLYGON ((-117.47998799999999 46.121994, -117.419482 46.121956, -117.41933399999999 46.383139, -117.228796 46.411305999999996, -117.22812 46.462244999999996, -117.208628 46.423707, -117.03664574842101 46.4261004826554, -117.035545 46.410011999999995, -117.062748 46.353623999999996, -116.99726 46.303151, -116.96437900000001 46.253282, -116.962966 46.19968, -116.923958 46.170919999999995, -116.935473 46.142447999999995, -116.981962 46.084914999999995, -116.942656 46.061, -116.915989 45.995413, -117.353928 45.996348999999995, -117.479937263654 45.9975667668422, -117.47998799999999 46.121994))"
53005,WA,"Benton County, Washington",,175177.0,156659.0,18518.0,10.571022451577546,53,005,01513302,0500000US53005,53005,Benton,06,4402941863,154661532,"POLYGON ((-119.874042 46.628282999999996, -119.61847900000001 46.647583, -119.511388 46.727686999999996, -119.45319 46.679243, -119.403042 46.613043, -119.27032 46.521311, -119.264392 46.272594999999995, -119.041498 46.192667, -118.974664 46.139523, -118.941323 46.027528, -118.987227539565 45.9998002135237, -119.061462 45.958527, -119.12612 45.932859, -119.25715 45.939926, -119.364396 45.921605, -119.432138558816 45.913209144233896, -119.487829 45.906307, -119.571584 45.925456, -119.600549 45.919581, -119.669877 45.856867, -119.802655 45.84753, -119.86815388939101 45.8382266026357, -119.86582899999999 46.040858, -119.874042 46.628282999999996))"
